SourceFile,AnnotationUsageRights,Author,Comments,Company,CreateDate,Creator,CreatorSubTool,CreatorTool,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Description,Directory,DocChangeCount,DocumentID,DocumentUsageRights,ExifToolVersion,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,FontComposite,FontFace,FontFamily,FontFileName,FontName,FontType,FontVersion,Format,FormUsageRights,HasVisibleOverprint,HasVisibleTransparency,HasXFA,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,IngredientsDocumentID,IngredientsFilePath,IngredientsInstanceID,InstanceID,Keywords,Language,Linearized,ManifestLinkForm,ManifestPlacedResolutionUnit,ManifestPlacedXResolution,ManifestPlacedYResolution,ManifestReferenceDocumentID,ManifestReferenceFilePath,ManifestReferenceInstanceID,MaxPageSizeH,MaxPageSizeUnit,MaxPageSizeW,MetadataDate,MIMEType,ModifyDate,NPages,OriginalDocumentID,PageCount,PageImage,PageImageFormat,PageImageHeight,PageImagePageNumber,PageImageWidth,PageLayout,PDFVersion,PlateNames,Producer,RenditionClass,SignatureUsageRights,SigningAuthority,SigningDate,SourceModified,StartupProfile,State,Subject,SwatchColorantBlue,SwatchColorantGreen,SwatchColorantMode,SwatchColorantRed,SwatchColorantSwatchName,SwatchColorantTint,SwatchColorantType,SwatchGroupName,SwatchGroupType,TaggedPDF,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailWidth,Title,Trapped,Version,XMPToolkit
L2S_SimpleCurtainPanel.pdf,,,,,2014:05:13 14:47:33-05:00,Adobe InDesign CS6 (Macintosh),,Adobe InDesign CS6 (Macintosh),xmp.did:59F23673132068118083E35F4597D9A2,xmp.iid:FD7F117407206811822AF3DD2560BAF3,xmp.did:0180117407206811822ADF0718420F11,default,,.,,xmp.id:FE7F117407206811822AF3DD2560BAF3,,10.80,2024:04:18 13:18:49-04:00,2024:04:18 13:18:49-04:00,2024:04:18 13:18:49-04:00,L2S_SimpleCurtainPanel.pdf,rw-r--r--,989 kB,PDF,pdf,,,,,,,,application/pdf,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CS6 (Macintosh),2014:05:13 14:47:33-05:00,,,,uuid:62a62471-1b9d-ce41-ac7e-192b99009068,,,No,,,,,,,,,,,2014:05:13 14:56:10-05:00,application/pdf,2014:05:13 14:56:10-05:00,,xmp.did:0180117407206811822ADF0718420F11,1,,,,,,,1.6,,Adobe PDF Library 10.0.1,proof:pdf,,,,,,,,,,,,,,,,,Yes,,,,,,False,,"Adobe XMP Core 5.2-c001 63.139439, 2010/09/27-13:37:26        "
LookWhatsCookin.pdf,,,,,2013:12:30 14:33:22-06:00,Adobe InDesign CS6 (Macintosh),,Adobe InDesign CS6 (Macintosh),xmp.did:AA7E06EE37206811822A9F956DB7AD67,xmp.iid:AA7E06EE37206811822A9F956DB7AD67,adobe:docid:indd:16512a2c-f8e9-11dd-9378-ae0a9499fc89,default,,.,,xmp.id:AB7E06EE37206811822A9F956DB7AD67,,10.80,2024:04:18 13:18:26-04:00,2024:04:18 13:18:27-04:00,2024:04:18 13:18:27-04:00,LookWhatsCookin.pdf,rw-r--r--,2.9 MB,PDF,pdf,,,,,,,,application/pdf,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CS6 (Macintosh),2013:12:30 14:33:22-06:00,,,,uuid:bb7e7604-3b6f-8444-ad0e-17cc7bfb52c7,,,Yes,,,,,,,,,,,2013:12:30 14:33:34-06:00,application/pdf,2013:12:30 14:33:34-06:00,,adobe:docid:indd:16512a2c-f8e9-11dd-9378-ae0a9499fc89,5,,,,,,,1.5,,Adobe PDF Library 10.0.1,proof:pdf,,,,,,,,,,,,,,,,,Yes,,,,,,False,,"Adobe XMP Core 5.3-c011 66.145661, 2012/02/06-14:56:27        "
MAGNET.pdf,"Create, Delete, Modify, Copy, Import, Export",Floy Evans,,,2015:03:02 16:52:48-06:00,Floy Evans,,Microsoft® Word 2013,,,,,,.,,uuid:35f68949-d130-4d1c-8d11-ec51785f4324,FullSave,10.80,2024:04:18 13:18:52-04:00,2024:04:18 13:18:53-04:00,2024:04:18 13:18:53-04:00,MAGNET.pdf,rw-r--r--,109 kB,PDF,pdf,,,,,,,,application/pdf,"Add, FillIn, Delete, SubmitStandalone",,,No,,,,,,,,,,uuid:16c1f5e7-bc1e-4f41-b63d-8b99ee687217,,en-US,Yes,,,,,,,,,,,2016:07:19 14:35:50-05:00,application/pdf,2016:07:19 14:35:50-05:00,,,1,,,,,,,1.6,,Microsoft® Word 2013,,Modify,ARE Acrobat Product v8.0 P23 0002337,2016:07:19 14:35:50-05:00,,,1,,,,,,,,,,,Yes,,,,,TEXTILE DETAIL SHEET,,1.1,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        "
Manufacturer%20Statement%20of%20GSP%20Declaration%202019.pdf,,Caroline M. Taylor,,,2019:06:18 16:14:20-05:00,Caroline M. Taylor,,Microsoft® Word 2013,,,,,,.,,uuid:ff052ed9-6438-476a-b5b8-110e983b9859,,10.80,2024:04:18 13:20:04-04:00,2024:04:18 13:20:04-04:00,2024:04:18 13:20:04-04:00,Manufacturer%20Statement%20of%20GSP%20Declaration%202019.pdf,rw-r--r--,41 kB,PDF,pdf,,,,,,,,application/pdf,,,,No,,,,,,,,,,uuid:9f3c55d3-db71-4782-ac90-778e3ef0aad3,,en-US,No,,,,,,,,,,,,application/pdf,2019:06:18 16:23:47-05:00,,,1,,,,,,,1.5,,Microsoft® Word 2013,,,,,,,,,,,,,,,,,,Yes,,,,,,,,XMP Core 5.5.0
MixedMediaMasterpiece.pdf,,,,,2014:07:18 13:15:18-05:00,Adobe InDesign CS6 (Macintosh),,Adobe InDesign CS6 (Macintosh),xmp.did:C5FCD8CD2A206811822ADF56C710CE59,xmp.iid:55E276FDC9206811822AA98B3140E3C1,adobe:docid:indd:63f10e75-5521-11df-a00a-9b9688600051,default,,.,,xmp.id:56E276FDC9206811822AA98B3140E3C1,,10.80,2024:04:18 13:18:25-04:00,2024:04:18 13:18:26-04:00,2024:04:18 13:18:26-04:00,MixedMediaMasterpiece.pdf,rw-r--r--,2.7 MB,PDF,pdf,,,,,,,,application/pdf,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CS6 (Macintosh),2014:07:18 13:15:18-05:00,,,,uuid:6a9879f8-3475-ca4f-ab29-fd526355188f,,,Yes,,,,,,,,,,,2014:07:18 13:16:03-05:00,application/pdf,2014:07:18 13:16:03-05:00,,adobe:docid:indd:63f10e75-5521-11df-a00a-9b9688600051,6,,,,,,,1.4,,Adobe PDF Library 10.0.1,proof:pdf,,,,,,,,,,,,,,,,,Yes,,,,,,False,,"Adobe XMP Core 5.3-c011 66.145661, 2012/02/06-14:56:27        "
NailedIt.pdf,,,,,2014:05:20 16:17:37-05:00,Adobe InDesign CS6 (Macintosh),,Adobe InDesign CS6 (Macintosh),xmp.did:E17CC86260206811822A83F5D40BA87C,xmp.iid:B9A9EBA116206811822AB1C3AF3F0526,adobe:docid:indd:63f10e75-5521-11df-a00a-9b9688600051,default,,.,,xmp.id:BAA9EBA116206811822AB1C3AF3F0526,,10.80,2024:04:18 13:18:45-04:00,2024:04:18 13:18:46-04:00,2024:04:18 13:18:46-04:00,NailedIt.pdf,rw-r--r--,1972 kB,PDF,pdf,,,,,,,,application/pdf,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CS6 (Macintosh),2014:05:20 16:17:38-05:00,,,,uuid:45238414-7369-374d-8f5a-93e6dd4f3747,,,No,,,,,,,,,,,2014:05:20 16:24:44-05:00,application/pdf,2014:05:20 16:24:44-05:00,,adobe:docid:indd:63f10e75-5521-11df-a00a-9b9688600051,4,,,,,,,1.6,,Adobe PDF Library 10.0.1,proof:pdf,,,,,,,,,,,,,,,,,Yes,,,,,,False,,"Adobe XMP Core 5.2-c001 63.139439, 2010/09/27-13:37:26        "
New%20Silica%20Compliance%20&%20Requirements%20for%20Hobby%20Lobby.pdf,,mandy.keef@hobbylobby.com,,,2021:11:15 12:03:59-06:00,mandy.keef@hobbylobby.com,,Microsoft® Word 2019,,,,,,.,,uuid:8D8A8A3C-0785-436C-84A6-3BDED5923134,,10.80,2024:04:18 13:20:09-04:00,2024:04:18 13:20:09-04:00,2024:04:18 13:20:09-04:00,New%20Silica%20Compliance%20&%20Requirements%20for%20Hobby%20Lobby.pdf,rw-r--r--,117 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,uuid:8D8A8A3C-0785-436C-84A6-3BDED5923134,,en-US,No,,,,,,,,,,,,application/pdf,2021:11:15 12:03:59-06:00,,,2,,,,,,,1.7,,Microsoft® Word 2019,,,,,,,,,,,,,,,,,,Yes,,,,,Memo,,,3.1-701
OhBabyItsDuckCloth.pdf,,,,,2014:06:09 08:54:35-05:00,Adobe InDesign CS6 (Macintosh),,Adobe InDesign CS6 (Macintosh),xmp.did:D557AA53082068118083BD93596FC166,xmp.iid:D557AA53082068118083BD93596FC166,adobe:docid:indd:16512a2c-f8e9-11dd-9378-ae0a9499fc89,default,,.,,xmp.id:D657AA53082068118083BD93596FC166,,10.80,2024:04:18 13:18:43-04:00,2024:04:18 13:18:43-04:00,2024:04:18 13:18:43-04:00,OhBabyItsDuckCloth.pdf,rw-r--r--,1885 kB,PDF,pdf,,,,,,,,application/pdf,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CS6 (Macintosh),2014:06:09 08:54:35-05:00,,,,uuid:cc1a37dd-3c49-c147-8f51-66a974b308e1,,,No,,,,,,,,,,,2014:06:10 13:19:58-05:00,application/pdf,2014:06:10 13:19:58-05:00,,adobe:docid:indd:16512a2c-f8e9-11dd-9378-ae0a9499fc89,4,,,,,,,1.6,,Adobe PDF Library 10.0.1,proof:pdf,,,,,,,,,,,,,,,,,Yes,,,,,,False,,"Adobe XMP Core 5.2-c001 63.139439, 2010/09/27-13:37:26        "
OhHattyDay.pdf,,,,,2014:02:12 10:17:48-06:00,Adobe InDesign CS6 (Macintosh),,Adobe InDesign CS6 (Macintosh),xmp.did:351959080F206811822A8D9730393DCD,xmp.iid:2E1307F214206811822A8D9730393DCD,adobe:docid:indd:16512a2c-f8e9-11dd-9378-ae0a9499fc89,default,,.,,xmp.id:2F1307F214206811822A8D9730393DCD,,10.80,2024:04:18 13:18:36-04:00,2024:04:18 13:18:37-04:00,2024:04:18 13:18:37-04:00,OhHattyDay.pdf,rw-r--r--,3.5 MB,PDF,pdf,,,,,,,,application/pdf,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CS6 (Macintosh),2014:02:12 10:17:48-06:00,,,,uuid:074dfc10-8cfc-ad48-a0aa-7fefaefabc20,,,No,,,,,,,,,,,2014:02:14 13:20:05-06:00,application/pdf,2014:02:14 13:20:05-06:00,,adobe:docid:indd:16512a2c-f8e9-11dd-9378-ae0a9499fc89,5,,,,,,,1.5,,Adobe PDF Library 10.0.1,proof:pdf,,,,,,,,,,,,,,,,,Yes,,,,,,False,,"Adobe XMP Core 5.2-c001 63.139439, 2010/09/27-13:37:26        "
PAPER%2048.pdf,,,,,2017:11:03 15:37:37-05:00,,,PScript5.dll Version 5.2.2,,,,,,.,,uuid:cf6ed8ad-789b-4daa-9e3b-f74cc5474a26,,10.80,2024:04:18 13:19:38-04:00,2024:04:18 13:19:38-04:00,2024:04:18 13:19:38-04:00,PAPER%2048.pdf,rw-r--r--,41 kB,PDF,pdf,,,,,,,,application/pdf,,,,No,,,,,,,,,,uuid:3b4dcce8-2c83-4072-8aee-8c865e096a4e,,,Yes,,,,,,,,,,,2017:12:12 09:11:21-06:00,application/pdf,2017:12:12 09:11:21-06:00,,,1,,,,,,,1.6,,Acrobat Distiller 11.0 (Windows),,,,,,,1,,,,,,,,,,,,,,,,,,1.1,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        "
PartyLikeAPirate.pdf,,,,,2014:01:15 10:02:10-06:00,,,,,,,,,.,,uuid:31a69058-b663-e144-a422-f3f21d804ba9,,10.80,2024:04:18 13:18:49-04:00,2024:04:18 13:18:50-04:00,2024:04:18 13:18:50-04:00,PartyLikeAPirate.pdf,rw-r--r--,2.4 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,uuid:cc735ccd-ed15-6a40-b5ed-7fe7e554ba1b,,,Yes,,,,,,,,,,,2014:01:15 10:02:10-06:00,application/pdf,2014:01:15 10:02:10-06:00,,,4,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,No,,,,,,,,"Adobe XMP Core 5.2-c001 63.139439, 2010/09/27-13:37:26        "
PatternPalooza.pdf,,,,,2014:07:08 15:38:10-05:00,,,,,,,,,.,,uuid:3cdbd313-6642-6449-8f98-8e27c531c960,,10.80,2024:04:18 13:18:32-04:00,2024:04:18 13:18:33-04:00,2024:04:18 13:18:33-04:00,PatternPalooza.pdf,rw-r--r--,2.9 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,uuid:95607b99-2392-e849-b9f3-2d4d7bb9de14,,,Yes,,,,,,,,,,,2014:07:08 15:38:10-05:00,application/pdf,2014:07:08 15:38:10-05:00,,,6,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,No,,,,,,,,"Adobe XMP Core 5.2-c001 63.139439, 2010/09/27-13:37:26        "
PlayItSchool.pdf,,,,,2014:02:20 15:42:49-06:00,,,,,,,,,.,,uuid:e5a463a8-721b-5443-b3db-3aa76cd3886d,,10.80,2024:04:18 13:18:37-04:00,2024:04:18 13:18:38-04:00,2024:04:18 13:18:38-04:00,PlayItSchool.pdf,rw-r--r--,2.8 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,uuid:7d5cba82-cda0-3f4b-9292-e57b32afcc42,,,Yes,,,,,,,,,,,2014:02:20 15:42:49-06:00,application/pdf,2014:02:20 15:42:49-06:00,,,6,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,No,,,,,,,,"Adobe XMP Core 5.2-c001 63.139439, 2010/09/27-13:37:26        "
PoppinPetals.pdf,,,,,2014:02:11 14:56:05-06:00,Adobe InDesign CS6 (Macintosh),,Adobe InDesign CS6 (Macintosh),xmp.did:6E0C2E2F13206811822AFA4E2B3ACE91,xmp.iid:C85E0E5D21206811822AFA4E2B3ACE91,xmp.did:0180117407206811AFFD930A2D8BBF58,default,,.,,xmp.id:8AAB120726206811822AFA4E2B3ACE91,,10.80,2024:04:18 13:18:44-04:00,2024:04:18 13:18:44-04:00,2024:04:18 13:18:44-04:00,PoppinPetals.pdf,rw-r--r--,2.1 MB,PDF,pdf,,,,,,,,application/pdf,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CS6 (Macintosh),2014:02:11 14:56:05-06:00,,,,uuid:ae10583a-c106-fd4b-86c8-3dced171f4c4,,,Yes,,,,,,,,,,,2014:02:11 14:56:31-06:00,application/pdf,2014:02:11 14:56:31-06:00,,xmp.did:0180117407206811AFFD930A2D8BBF58,4,,,,,,,1.5,,Adobe PDF Library 10.0.1,proof:pdf,,,,,,,,,,,,,,,,,Yes,,,,,,False,,"Adobe XMP Core 5.3-c011 66.145661, 2012/02/06-14:56:27        "
PreciousMetals.pdf,,,,,2014:03:13 16:20:35-05:00,Adobe InDesign CS6 (Macintosh),,Adobe InDesign CS6 (Macintosh),xmp.did:E17CC86260206811822A83F5D40BA87C,xmp.iid:F139F83F17216811822AF9ED1A984314,adobe:docid:indd:63f10e75-5521-11df-a00a-9b9688600051,default,,.,,xmp.id:F239F83F17216811822AF9ED1A984314,,10.80,2024:04:18 13:18:42-04:00,2024:04:18 13:18:42-04:00,2024:04:18 13:18:42-04:00,PreciousMetals.pdf,rw-r--r--,3.1 MB,PDF,pdf,,,,,,,,application/pdf,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CS6 (Macintosh),2014:03:13 16:20:35-05:00,,,,uuid:f0565f8b-8555-6647-8670-a5a4d18b93e1,,,Yes,,,,,,,,,,,2014:03:13 16:20:58-05:00,application/pdf,2014:03:13 16:20:58-05:00,,adobe:docid:indd:63f10e75-5521-11df-a00a-9b9688600051,6,,,,,,,1.4,,Adobe PDF Library 10.0.1,proof:pdf,,,,,,,,,,,,,,,,,Yes,,,,,,False,,"Adobe XMP Core 5.3-c011 66.145661, 2012/02/06-14:56:27        "
Regulatory%20Sewn-In%20Label%20Requirements_8.2021.pdf,,Mallory K. Roberts,,,2021:08:16 14:20:21-05:00,Mallory K. Roberts,,Acrobat PDFMaker 21 for Word,,,,,,.,,uuid:7714af76-d90a-484f-9ecc-6cfb723ab8fd,,10.80,2024:04:18 13:19:57-04:00,2024:04:18 13:19:58-04:00,2024:04:18 13:19:58-04:00,Regulatory%20Sewn-In%20Label%20Requirements_8.2021.pdf,rw-r--r--,1621 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,uuid:cc9c4c7f-18bb-4489-b92c-5ac9734a73e8,,EN-US,Yes,,,,,,,,,,,2021:08:16 14:20:33-05:00,application/pdf,2021:08:16 14:20:33-05:00,,,22,,,,,,OneColumn,1.6,,Adobe PDF Library 21.5.90,,,,,D:20210816192000,,,,,,,,,,,,,Yes,,,,,,,,"Adobe XMP Core 5.6-c017 91.164464, 2020/06/15-10:20:05        "
Ribbon.pdf,"Create, Delete, Modify, Copy, Import, Export",Evans and Wood,,"Evans and Wood & Co., Inc.",2015:02:17 16:34:01-06:00,Evans and Wood,,Acrobat PDFMaker 11 for Word,,,,,,.,,uuid:2b07b235-1471-4360-aa31-ed31bb903329,FullSave,10.80,2024:04:18 13:18:27-04:00,2024:04:18 13:18:27-04:00,2024:04:18 13:18:27-04:00,Ribbon.pdf,rw-r--r--,247 kB,PDF,pdf,,,,,,,,application/pdf,"Add, FillIn, Delete, SubmitStandalone",,,No,,,,,,,,,,uuid:89778982-9ce0-4d60-be87-2122d335dd16,,EN-US,Yes,,,,,,,,,,,2015:02:27 14:45:35-06:00,application/pdf,2015:02:27 14:45:35-06:00,,,3,,,,,,OneColumn,1.6,,Adobe PDF Library 11.0,,Modify,ARE Acrobat Product v8.0 P23 0002337,2015:02:27 14:45:35-06:00,D:20150217222901,,1,,,,,,,,,,,Yes,,,,," ",,1.1,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        "
Sales%20Confirmation%20&%20Commercial%20Invoice%20Requirements%20-%20April%202021.pdf,,Mandy N. Keef,,,2021:04:27 15:14:51-05:00,Mandy N. Keef,,Microsoft® Word 2019,,,,,,.,,uuid:61447171-C09B-4DE7-ABEC-EC235C9195DF,,10.80,2024:04:18 13:20:08-04:00,2024:04:18 13:20:08-04:00,2024:04:18 13:20:08-04:00,Sales%20Confirmation%20&%20Commercial%20Invoice%20Requirements%20-%20April%202021.pdf,rw-r--r--,186 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,uuid:61447171-C09B-4DE7-ABEC-EC235C9195DF,,en-US,No,,,,,,,,,,,,application/pdf,2021:04:27 15:14:51-05:00,,,5,,,,,,,1.7,,Microsoft® Word 2019,,,,,,,,,,,,,,,,,,Yes,,,,,,,,3.1-701
Silica%20Certificate%20.pdf,,Katelyn R. Thomas,,,2021:11:12 08:48:31-06:00,Katelyn R. Thomas,,Microsoft® Word 2019,,,,,,.,,uuid:CB209EFF-C516-44A1-AE00-30445555AB54,,10.80,2024:04:18 13:19:44-04:00,2024:04:18 13:19:45-04:00,2024:04:18 13:19:45-04:00,Silica%20Certificate%20.pdf,rw-r--r--,79 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,uuid:CB209EFF-C516-44A1-AE00-30445555AB54,,en-US,No,,,,,,,,,,,,application/pdf,2021:11:12 08:52:18-06:00,,,1,,,,,,,1.7,,Microsoft® Word 2019,,,,,,,,,,,,,,,,,,Yes,,,,,,,,XMP Core 5.5.0
SoJarSoGood.pdf,,,,,2014:03:19 09:33:24-05:00,,,,,,,,,.,,uuid:1262e806-e84c-bb42-92ab-8814fd0336b4,,10.80,2024:04:18 13:18:46-04:00,2024:04:18 13:18:47-04:00,2024:04:18 13:18:47-04:00,SoJarSoGood.pdf,rw-r--r--,3.6 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,uuid:f566c286-f72d-274f-a61a-cb2146e52455,,,No,,,,,,,,,,,2014:03:19 09:46:21-05:00,application/pdf,2014:03:19 09:46:21-05:00,,,4,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,No,,,,,,,,"Adobe XMP Core 5.2-c001 63.139439, 2010/09/27-13:37:26        "
StampingGrounds.pdf,,,,,2014:01:30 13:21:24-06:00,Adobe InDesign CS6 (Macintosh),,Adobe InDesign CS6 (Macintosh),xmp.did:690DEE1434216811822A95787F2F5199,xmp.iid:42D73C453B216811822A95787F2F5199,adobe:docid:indd:63f10e75-5521-11df-a00a-9b9688600051,default,,.,,xmp.id:43D73C453B216811822A95787F2F5199,,10.80,2024:04:18 13:18:38-04:00,2024:04:18 13:18:38-04:00,2024:04:18 13:18:38-04:00,StampingGrounds.pdf,rw-r--r--,2.9 MB,PDF,pdf,,,,,,,,application/pdf,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CS6 (Macintosh),2014:01:30 13:21:24-06:00,,,,uuid:ad1e7119-9797-9c44-80a1-de2779937c86,,,Yes,,,,,,,,,,,2014:01:30 13:22:24-06:00,application/pdf,2014:01:30 13:22:24-06:00,,adobe:docid:indd:63f10e75-5521-11df-a00a-9b9688600051,6,,,,,,,1.4,,Adobe PDF Library 10.0.1,proof:pdf,,,,,,,,,,,,,,,,,Yes,,,,,,False,,"Adobe XMP Core 5.3-c011 66.145661, 2012/02/06-14:56:27        "
StarsAndStrikes.pdf,,,,,2014:04:17 09:23:56-05:00,Adobe InDesign CS6 (Macintosh),,Adobe InDesign CS6 (Macintosh),xmp.did:B4C6125A202068118083EFE22CF41CF7,xmp.iid:523BFD6F0A206811822AC13D62A0EE90,adobe:docid:indd:16512a2c-f8e9-11dd-9378-ae0a9499fc89,default,,.,,xmp.id:533BFD6F0A206811822AC13D62A0EE90,,10.80,2024:04:18 13:18:50-04:00,2024:04:18 13:18:51-04:00,2024:04:18 13:18:51-04:00,StarsAndStrikes.pdf,rw-r--r--,1363 kB,PDF,pdf,,,,,,,,application/pdf,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CS6 (Macintosh),2014:04:17 09:23:56-05:00,,,,uuid:fb27b8e2-b8a6-fb4d-a460-a47893edad2f,,,No,,,,,,,,,,,2014:05:07 16:36:22-05:00,application/pdf,2014:05:07 16:36:22-05:00,,adobe:docid:indd:16512a2c-f8e9-11dd-9378-ae0a9499fc89,2,,,,,,,1.5,,Adobe PDF Library 10.0.1,proof:pdf,,,,,,,,,,,,,,,,,Yes,,,,,,False,,"Adobe XMP Core 5.2-c001 63.139439, 2010/09/27-13:37:26        "
TakeATip.pdf,,,,,2014:01:13 13:07:09-06:00,,,,,,,,,.,,uuid:4efb8b4e-8906-774f-8412-31b3ca086e83,,10.80,2024:04:18 13:18:41-04:00,2024:04:18 13:18:41-04:00,2024:04:18 13:18:41-04:00,TakeATip.pdf,rw-r--r--,3.0 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,uuid:7a4054db-f402-ac40-b913-28b85c8f15d0,,,Yes,,,,,,,,,,,2014:01:13 13:07:09-06:00,application/pdf,2014:01:13 13:07:09-06:00,,,6,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,No,,,,,,,,"Adobe XMP Core 5.2-c001 63.139439, 2010/09/27-13:37:26        "
TalkinChalky.pdf,,,,,2014:09:23 09:48:26-05:00,,,,,,,,,.,,uuid:9c39984f-ba57-ff46-a9ac-01eefca7c472,,10.80,2024:04:18 13:18:23-04:00,2024:04:18 13:18:23-04:00,2024:04:18 13:18:23-04:00,TalkinChalky.pdf,rw-r--r--,2.0 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,uuid:1ae50d07-0ccc-044b-a003-2ff3ba302f05,,,Yes,,,,,,,,,,,2014:09:23 09:48:26-05:00,application/pdf,2014:09:23 09:48:26-05:00,,,6,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,No,,,,,,,,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        "
TEXTILE%2056.pdf,"Create, Delete, Modify, Copy, Import, Export",Hobby Lobby User,,"Hobby Lobby Stores, Inc.",2014:11:06 10:50:44-06:00,Hobby Lobby User,,Acrobat PDFMaker 11 for Word,,,,,,.,,uuid:ebec9002-d8e2-439c-91cb-3642c47d1350,FullSave,10.80,2024:04:18 13:19:40-04:00,2024:04:18 13:19:40-04:00,2024:04:18 13:19:40-04:00,TEXTILE%2056.pdf,rw-r--r--,105 kB,PDF,pdf,,,,,,,,application/pdf,"Add, FillIn, Delete, SubmitStandalone",,,No,,,,,,,,,,uuid:6a8e46fd-b360-4d2d-80e9-65016e03b49e,,EN-US,Yes,,,,,,,,,,,2015:02:27 14:34:49-06:00,application/pdf,2015:02:27 14:34:49-06:00,,,1,,,,,,OneColumn,1.6,,Adobe PDF Library 11.0,,Modify,ARE Acrobat Product v8.0 P23 0002337,2015:02:27 14:34:49-06:00,D:20141106165039,,1,,,,,,,,,,,Yes,,,,,TEXTILE DETAIL SHEET,,1.1,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        "
TEXTILE%2057.pdf,"Create, Delete, Modify, Copy, Import, Export",USAEC&FLW,,"Evans and Wood & Co., Inc.",2014:11:06 14:17:28-06:00,USAEC&FLW,,Acrobat PDFMaker 11 for Word,,,,,,.,,uuid:ca1c4e00-dc4c-446e-8ee9-8069f16d0085,FullSave,10.80,2024:04:18 13:19:41-04:00,2024:04:18 13:19:41-04:00,2024:04:18 13:19:41-04:00,TEXTILE%2057.pdf,rw-r--r--,126 kB,PDF,pdf,,,,,,,,application/pdf,"Add, FillIn, Delete, SubmitStandalone",,,No,,,,,,,,,,uuid:6b94ec6b-af6e-4a80-9ffe-e0be6859143a,,EN-US,Yes,,,,,,,,,,,2015:02:27 14:35:13-06:00,application/pdf,2015:02:27 14:35:13-06:00,,,1,,,,,,OneColumn,1.6,,Adobe PDF Library 11.0,,Modify,ARE Acrobat Product v8.0 P23 0002337,2015:02:27 14:35:13-06:00,D:20141106201715,,1,,,,,,,,,,,Yes,,,,,TEXTILE DETAIL SHEET,,1.1,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        "
textile_51.pdf,"Create, Delete, Modify, Copy, Import, Export",USAEC&FLW,,,2014:10:13 16:16:48-05:00,USAEC&FLW,,Microsoft® Word 2010,,,,,,.,,uuid:8b4e0389-4461-4924-8b0a-2482428d3099,FullSave,10.80,2024:04:18 13:18:52-04:00,2024:04:18 13:18:52-04:00,2024:04:18 13:18:52-04:00,textile_51.pdf,rw-r--r--,99 kB,PDF,pdf,,,,,,,,application/pdf,"Add, FillIn, Delete, SubmitStandalone",,,No,,,,,,,,,,uuid:fb1aaaf1-3047-40b3-a792-b4b710b38fc0,,en-US,Yes,,,,,,,,,,,2015:02:27 14:33:19-06:00,application/pdf,2015:02:27 14:33:19-06:00,,,1,,,,,,,1.6,,Microsoft® Word 2010,,Modify,ARE Acrobat Product v8.0 P23 0002337,2015:02:27 14:33:19-06:00,,,1,,,,,,,,,,,Yes,,,,,TEXTILE DETAIL SHEET,,1.1,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        "
