SourceFile,About,AggregationType,AnnotationUsageRights,AppleKeywords,Appligent,Author,BlueMatrixColumn,BlueTRC,Category,ChromaticAdaptation,CMMFlags,ColorSpaceData,Comments,Company,Conformance,ConnectionSpaceIlluminant,Copyright,CoverDisplayDate,CreateDate,CreationDate,Creator,CreatorTool,CrossmarkDomainExclusive,CrossMarkDomains,CrossMarkDomains_1_,CrossMarkDomains_2_,CrossmarkMajorVersionDate,Date,DcTitle,DerivedFrom,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Description,Description-x-repair,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocChangeCount,DocumentID,DocumentUsageRights,DOI,EndingPage,ExifToolVersion,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,FontComposite,FontFace,FontFamily,FontFileName,FontName,FontType,FontVersion,Format,FormUsageRights,GrayTRC,GreenMatrixColumn,GreenTRC,HasVisibleOverprint,HasVisibleTransparency,HasXFA,Headline,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,Identifier,IEEE_Article_ID,IEEE_Issue_ID,IEEE_Publication_ID,InstanceID,ISSN,IssueIdentifier,JCALibraryBuild,Journal_article_version,KeyStampMp,Keywords,Language,Linearized,Luminance,MajorVersionDate,Manager,ManifestLinkForm,ManifestReferenceFilePath,MaxPageSizeH,MaxPageSizeUnit,MaxPageSizeW,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,MetadataDate,MIMEType,ModDate,ModifyDate,MTWinEqns,NPages,OriginalDocumentID,PageCount,PageImage,PageImageFormat,PageImageHeight,PageImagePageNumber,PageImageWidth,PageLayout,PageMode,Part,PDFVersion,PlateNames,PrimaryPlatform,Producer,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileDescriptionML,ProfileDescriptionML-da-DK,ProfileDescriptionML-de-DE,ProfileDescriptionML-es-ES,ProfileDescriptionML-fi-FI,ProfileDescriptionML-fr-FU,ProfileDescriptionML-it-IT,ProfileDescriptionML-ja-JP,ProfileDescriptionML-ko-KR,ProfileDescriptionML-nb-NO,ProfileDescriptionML-nl-NL,ProfileDescriptionML-pl-PL,ProfileDescriptionML-pt-BR,ProfileDescriptionML-ru-RU,ProfileDescriptionML-sv-SE,ProfileDescriptionML-zh-CN,ProfileDescriptionML-zh-TW,ProfileFileSignature,ProfileID,ProfileVersion,PTEX_Fullbanner,PTEXFullbanner,PublicationName,Publisher,RedMatrixColumn,RedTRC,RenderingIntent,RenditionClass,Robots,SchemasNamespaceURI,SchemasPrefix,SchemasPropertyCategory,SchemasPropertyDescription,SchemasPropertyName,SchemasPropertyValueType,SchemasSchema,SchemasValueTypeDescription,SchemasValueTypeNamespaceURI,SchemasValueTypePrefix,SchemasValueTypeType,SignatureUsageRights,SigningAuthority,SigningDate,SourceModified,StartingPage,StartupProfile,Subject,SwatchColorantA,SwatchColorantB,SwatchColorantBlack,SwatchColorantCyan,SwatchColorantL,SwatchColorantMagenta,SwatchColorantMode,SwatchColorantSwatchName,SwatchColorantTint,SwatchColorantType,SwatchColorantYellow,SwatchGroupName,SwatchGroupType,TaggedPDF,Technology,TemplateVersion,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailWidth,Title,Title-x-repair,Trapped,URL,VersionID,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Volume,Warning,Wps-articledoi,Wps-journaldoi,Wps-proclevel,XMPToolkit
8_Neutron_scattering.pdf,uuid:c9f7987c-1d94-11e9-0000-51887e0c9f8f,,,,,Masatsugu Suzuki,,,,,,,,,,,,,2019:01:18 10:54:08-05:00,,Masatsugu Suzuki,Bullzip PDF Printer (11.8.0.2728),,,,,,,,,,,,,,,,,,,,.,,uuid:c9f7987c-1d94-11e9-0000-51887e0c9f8f,,,,12.70,2024:04:16 13:17:14-04:00,2024:04:16 13:17:14-04:00,2024:04:16 13:17:14-04:00,8_Neutron_scattering.pdf,-rw-r--r--,1566 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2019:01:18 10:54:08-05:00,,,,57,,,,,,,,,1.5,,,PDF Printer / www.bullzip.com / FG / Freeware Edition (max 10 users),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Word - 8  Neutron scattering,,,,,,,,,,,,,,"XMP toolkit 2.9.1-13, framework 1.6"
967,,,,,,Kathleen Ennen,,,,,,,,Compaq,,,,,2010:06:17 09:24:39-05:00,,Kathleen Ennen,Acrobat PDFMaker 8.1 for Word,,,,,,,,,,,,,,,,,,,,.,,uuid:f14c47f4-4fe5-400f-955b-d2e1352acce9,,,,12.70,2024:04:16 13:18:28-04:00,2024:04:16 13:18:28-04:00,2024:04:16 13:18:28-04:00,967,-rw-r--r--,134 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:c87254a8-9096-4807-96fc-1c3790dd46a2,,,,,,,,Yes,,,,,,,,,,,,,,,,2010:06:17 09:24:44-05:00,application/pdf,,2010:06:17 09:24:44-05:00,,,,13,,,,,,OneColumn,,,1.4,,,Acrobat Distiller 8.1.0 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:20100617142428,,,,,,,,,,,,,,,,,Yes,,,,,,,"The focus of this research was an assessment and comparison of the knowledge of stroke warning symptoms, as well as stroke’s risk factors in a rural versus urban Midwest general public sample using a self-administered mail survey",,,,,,,,,,,,,,"Adobe XMP Core 4.0-c316 44.253921, Sun Oct 01 2006 17:14:39"
acm_outguess.pdf,,,,,,Jessica Fridrich,,,,,,,,,,,,,2002:10:24 09:26:17-04:00,2002:10:24 13:26:17Z,Jessica Fridrich,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:17:40-04:00,2024:04:16 13:17:40-04:00,2024:04:16 13:17:40-04:00,acm_outguess.pdf,-rw-r--r--,207 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,2002:10:24 13:26:17Z,application/pdf,2002:10:24 13:26:17Z,2002:10:24 09:26:17-04:00,,,,5,,,,,,,,,1.3,,,Acrobat Distiller 5.0 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Word - acm_outguess.doc,,,,,,,,,,,,,,
antiderivatives_with_examples_and_extra_problems.pdf,,,,,,,,,,,,,,,,,,,2013:11:07 13:37:17-05:00,,TeX,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:42-04:00,2024:04:16 13:18:43-04:00,2024:04:16 13:18:43-04:00,antiderivatives_with_examples_and_extra_problems.pdf,-rw-r--r--,158 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2013:11:07 13:37:17-05:00,,,,6,,,,,,,,,1.5,,,MiKTeX pdfTeX-1.40.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is MiKTeX-pdfTeX 2.9.4164 (1.40.12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
APL_nucleation%20thermodynamics.pdf,uuid:9ded7da2-c3a2-4f98-8c13-00ce632fcc74,,,,,,,,,,,,,,,,,,2009:05:22 08:22:57Z,,,XPP,,,,,,,,,,,,,,,,,,,,.,,uuid:e90df8f9-6cae-489d-bbd0-a5f6e3fd26b0,,,,12.70,2024:04:16 13:18:32-04:00,2024:04:16 13:18:32-04:00,2024:04:16 13:18:32-04:00,APL_nucleation%20thermodynamics.pdf,-rw-r--r--,151 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:4d1ac841-41f0-48c2-914f-bb4a28c61cbf,,,,,,,,Yes,,,,,,,,,,,,,,,,2009:05:22 15:30:30-04:00,application/pdf,,2009:05:22 15:30:30-04:00,,,,3,,,,,,,UseNone,,1.4,,,Acrobat Distiller 6.0.1 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1-701
Approximated%20DPD_Final_Accepted.pdf,,,,,,,,,,,,,,,,,,,2012:04:10 11:05:02-04:00,,,PScript5.dll Version 5.2.2,,,,,,,,,,,,,,,,,,,,.,,uuid:297cf65f-86e2-43fe-8116-6ac2e58fd37a,,,,12.70,2024:04:16 13:17:42-04:00,2024:04:16 13:17:42-04:00,2024:04:16 13:17:42-04:00,Approximated%20DPD_Final_Accepted.pdf,-rw-r--r--,193 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:cae65430-1bd3-4a87-80df-aea01d6bfd60,,,,,,,,Yes,,,,,,,,,,,,,,,,,application/pdf,,2012:04:10 11:05:02-04:00,,,,4,,,,,,,,,1.5,,,Acrobat Distiller 9.5.0 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 4.2.1-c043 52.372728, 2009/01/18-15:08:04        "
assembly.pdf,,,,,,,,,,,,,,,,,,,2002:09:26 12:00:00,,TeX,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:17:40-04:00,2024:04:16 13:17:41-04:00,2024:04:16 13:17:41-04:00,assembly.pdf,-rw-r--r--,328 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,,,,,29,,,,,,,,,1.3,,,pdfTeX-0.14h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV400-Manual.pdf,,,,,,user,,,,,,,,,,,,,2019:04:10 13:25:35-04:00,,user,Microsoft® Word for Office 365,,,,,,,,,,,,,,,,,,,,.,,uuid:9EE750E6-9542-44A0-AA3C-BF13D7639B62,,,,12.70,2024:04:16 13:17:45-04:00,2024:04:16 13:17:45-04:00,2024:04:16 13:17:45-04:00,AV400-Manual.pdf,-rw-r--r--,860 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:9EE750E6-9542-44A0-AA3C-BF13D7639B62,,,,,,,en-US,No,,,,,,,,,,,,,,,,,application/pdf,,2019:04:10 13:25:35-04:00,,,,13,,,,,,,,,1.7,,,Microsoft® Word for Office 365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,3.1-701
AV600-Manual.pdf,,,,,,user,,,,,,,,,,,,,2019:04:10 13:26:16-04:00,,user,Microsoft® Word for Office 365,,,,,,,,,,,,,,,,,,,,.,,uuid:CD280A82-560B-44F9-97BE-DA46DAD80D44,,,,12.70,2024:04:16 13:17:42-04:00,2024:04:16 13:17:43-04:00,2024:04:16 13:17:43-04:00,AV600-Manual.pdf,-rw-r--r--,860 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:CD280A82-560B-44F9-97BE-DA46DAD80D44,,,,,,,en-US,No,,,,,,,,,,,,,,,,,application/pdf,,2019:04:10 13:26:16-04:00,,,,13,,,,,,,,,1.7,,,Microsoft® Word for Office 365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,3.1-701
Biol483MMcNemar'sTestFinal.pdf,,,,,,Liz,,,,,,,,,,,,,2011:03:31 13:19:22,,Microsoft® Office Word 2007,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:55-04:00,2024:04:16 13:18:55-04:00,2024:04:16 13:18:55-04:00,Biol483MMcNemar'sTestFinal.pdf,-rw-r--r--,343 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en-US,No,,,,,,,,,,,,,,,,,application/pdf,,2011:03:31 13:19:22,,,,9,,,,,,,,,1.5,,,Microsoft® Office Word 2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,
BPO.pdf,,,,,,,,,,,,,,,,,,,1910:60:11 11:44:52,,Parlance Publisher 5.0/(Xyvision Postscript Formatter) 3.0 3,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:24-04:00,2024:04:16 13:18:24-04:00,2024:04:16 13:18:24-04:00,BPO.pdf,-rw-r--r--,279 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,,,,,7,,,,,,,,,1.2,,,Acrobat Distiller Command 3.01 for Solaris 2.3 and later (SPARC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Job Name,,,,,,,,,,,,,,
BS-revision-jf.pdf,,,,,,"Yassine Yousfi, Eli Dworetzky, and Jessica Fridrich",,,,,,,,,,,,,2022:05:07 15:45:58-07:00,,LaTeX with acmart 2018/08/12 v1.55 Typesetting articles for the Association for Computing Machinery and hyperref 2020-05-15 v7.00e Hypertext links for LaTeX,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:17-04:00,2024:04:16 13:18:17-04:00,2024:04:16 13:18:17-04:00,BS-revision-jf.pdf,-rw-r--r--,861 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Batch steganography, pooled steganalysis, deep learning, digital image",English,No,,,,,,,,,,,,,,,,,application/pdf,,2022:05:07 15:45:58-07:00,,,,12,,,,,,,UseOutlines,,1.5,,,pdfTeX-1.40.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This is pdfTeX, Version 3.14159265-2.6-1.40.21 (TeX Live 2020) kpathsea version 6.3.2",,,,,,,,,,,,,,,,,,,,,,,,,,"-  Security and privacy; -  Computing methodologies  ->  Image manipulation; Neural networks; ",,,,,,,,,,,,,,,,,,,,,Detector-Informed Batch Steganography and Pooled Steganalysis,,False,,,,,,,,,,,,
calculus_for_curve_sketching.pdf,,,,,,Editor,,,,,,,,,,,,,2019:10:03 15:43:10-04:00,,Editor,Microsoft® Word 2010,,,,,,,,,,,,,,,,,,,,.,,uuid:5c27879f-35e1-4ea3-a4ec-c28f3368a828,,,,12.70,2024:04:16 13:18:45-04:00,2024:04:16 13:18:45-04:00,2024:04:16 13:18:45-04:00,calculus_for_curve_sketching.pdf,-rw-r--r--,254 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:210a4321-519e-4d27-8ebe-d4df208d585c,,,,,,,en-US,Yes,,,,,,,,,,,,,,,,2019:10:03 16:09:53-04:00,application/pdf,,2019:10:03 16:09:53-04:00,,,,5,,,,,,,,,1.5,,,Microsoft® Word 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 5.4-c006 80.159825, 2016/09/16-03:31:08        "
Capacitors%20-%20Family%20Tree.pdf,,,,,,,,,,,,,,,,,,,2013:06:17 11:23:34-04:00,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:5bf9be21-7718-4e22-bd6f-22ab371d1e14,,,,12.70,2024:04:16 13:18:51-04:00,2024:04:16 13:18:51-04:00,2024:04:16 13:18:51-04:00,Capacitors%20-%20Family%20Tree.pdf,-rw-r--r--,3.7 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,No,,,,,,,,,,,,uuid:d6ccb41a-d639-495b-8fc2-98a45fc2b776,,,,,,,,No,,,,,,,,,,,,,,,,2013:06:17 11:27:57-04:00,application/pdf,,2013:06:17 11:27:57-04:00,,,,5,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 4.2.1-c043 52.372728, 2009/01/18-15:08:04        "
Ch5.pdf,,,,,,,,,,,,,,,,,,,Tue Aug 02 11:47:46 2005,,dvips(k) 5.90a Copyright 2002 Radical Eye Software,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:17:36-04:00,2024:04:16 13:17:36-04:00,2024:04:16 13:17:36-04:00,Ch5.pdf,-rw-r--r--,608 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,,,,,84,,,,,,,,,1.3,,,AFPL Ghostscript 7.04 ps2pdf.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EleAna.dvi,,,,,,,,,,,,,,
Ch6.pdf,,,,,,,,,,,,,,,,,,,Tue Aug 02 11:47:46 2005,,dvips(k) 5.90a Copyright 2002 Radical Eye Software,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:17:13-04:00,2024:04:16 13:17:13-04:00,2024:04:16 13:17:13-04:00,Ch6.pdf,-rw-r--r--,334 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,,,,,39,,,,,,,,,1.3,,,AFPL Ghostscript 7.04 ps2pdf.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EleAna.dvi,,,,,,,,,,,,,,
clarklinzer.pdf,,,,,,,,,,,,,,,,,,,2015:04:28 20:32:36+05:30,,Arbortext Advanced Print Publisher 10.0.1465/W Unicode,,,,,,,2015:06:10 21:06:37+01:00,,,,,,,,,,,,,,.,,uuid:54fc57ec-dd8d-45ec-8e96-e22fc884df98,,,,12.70,2024:04:16 13:17:14-04:00,2024:04:16 13:17:14-04:00,2024:04:16 13:17:14-04:00,clarklinzer.pdf,-rw-r--r--,315 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:0ace4e7a-f48e-443f-ba80-132827373e3c,,,,,,,,Yes,,,,,,,,,,,,,,,,2023:04:09 13:16:54-04:00,application/pdf,,2023:04:09 13:16:54-04:00,,,,11,,,,,,,,,1.5,,,Acrobat Distiller 8.1.0 (Windows) (via http://bfo.com/products/pdf?version=2.14-r17981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://ns.adobe.com/pdf/1.3/,pdf,internal,A name object indicating whether the document has been modified to include trapping information,Trapped,Text,Adobe PDF Schema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,untitled,,,,,,,,,,,,,,"Adobe XMP Core 9.0-c000 79.cca54b0, 2022/11/26-09:29:55        "
Comparing_ROCs_02.pdf,,,,,,"Eli Dworetzky, Edgar Kaziakhmedov, and Jessica Fridrich",,,,,,,,,,,,,2023:05:01 11:49:26-04:00,,LaTeX with acmart 2018/08/12 v1.55 Typesetting articles for the Association for Computing Machinery and hyperref 2018/11/30 v6.88e Hypertext links for LaTeX,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:17:40-04:00,2024:04:16 13:17:40-04:00,2024:04:16 13:17:40-04:00,Comparing_ROCs_02.pdf,-rw-r--r--,1050 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ad hoc, detector, steganalysis, benchmarking, ROC, cover source, LRT",English,No,,,,,,,,,,,,,,,,,application/pdf,,2023:05:01 11:49:26-04:00,,,,10,,,,,,,UseOutlines,,1.5,,,pdfTeX-1.40.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is MiKTeX-pdfTeX 2.9.7029 (1.40.20),,,,,,,,,,,,,,,,,,,,,,,,,,"-  Security and privacy; -  Computing methodologies  ->  Image manipulation; Neural networks; ",,,,,,,,,,,,,,,,,,,,,On Comparing Ad Hoc Detectors with Statistical Hypothesis Tests,,False,,,,,,,,,,,,
connecting%20to%20bingviewfall14a.pdf,,,,,,"Kunkel, Donald",,,,,,,,,,,,,2015:01:02 09:35:46-05:00,,"Kunkel, Donald",Microsoft® Word 2010,,,,,,,,,,,,,,,,,,,,.,,uuid:f045384e-9b62-4582-aba8-35a06e0acfc7,,,,12.70,2024:04:16 13:18:51-04:00,2024:04:16 13:18:51-04:00,2024:04:16 13:18:51-04:00,connecting%20to%20bingviewfall14a.pdf,-rw-r--r--,152 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:093cd569-c378-4902-94f9-08581cc32c32,,,,,,,en-US,Yes,,,,,,,,,,,,,,,,2015:01:22 12:03:16-05:00,application/pdf,,2015:01:22 12:03:16-05:00,,,,2,,,,,,,,,1.5,,,Microsoft® Word 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        "
courses,,,,,,,,,,,,,,,,,,,2024:03:29 02:41:24+00:00,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:17:43-04:00,2024:04:16 13:17:43-04:00,2024:04:16 13:17:43-04:00,courses,-rw-r--r--,60 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2024:03:29 02:41:24+00:00,,,,4,,,,,,OneColumn,UseOutlines,,1.4,,,mPDF 5.7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Courses,,,,,,,,,,[minor] PDF header is not at start of file,,,,
ct_FileRetrieve.cfm,,,,,,"Cook, Kerry",,,,,"Not Embedded, Independent",GRAY,,,,0.9642 1 0.82491,,,2016:06:28 11:49:59-04:00,,"Cook, Kerry",Acrobat PDFMaker 11 for Word,,,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",none,,,,.,,uuid:dfb3487d-1616-41d5-802b-b578c4f28c96,,,,12.70,2024:04:16 13:17:20-04:00,2024:04:16 13:17:41-04:00,2024:04:16 13:17:41-04:00,ct_FileRetrieve.cfm,-rw-r--r--,30 kB,PDF,pdf,,,,,,,,application/pdf,,"(Binary data 14 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,uuid:d432e966-ef2c-461c-a739-a6418932bddf,,,,,,,EN-US,Yes,,,,,,,,,,,,,,0 0 0,0.9505 1 1.0891,2016:06:28 11:50-04:00,application/pdf,,2016:06:28 11:50:00-04:00,,,,1,,,,,,OneColumn,,,1.5,,Apple Computer Inc.,Adobe PDF Library 11.0,Display Device Profile,Adobe Systems Inc.,"XYZ ",Copyright 1999 Adobe Systems Incorporated,Adobe Systems Inc.,1999:06:03 00:00:00,Gray Gamma 2.2,,,,,,,,,,,,,,,,,,acsp,0,2.1.0,,,,,,,Perceptual,,,,,,,,,,,,,,,,,D:20160628154951,,,,,,,,,,,,,,,,,Yes,,,,,,," ",,,,,,,,,,,,,,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        "
CV.pdf,,,,,,T. Tam Nguyen Phan,,,,,,,,,,,,,2016:08:18 15:07:03-04:00,,LaTeX with hyperref package,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:42-04:00,2024:04:16 13:18:42-04:00,2024:04:16 13:18:42-04:00,CV.pdf,-rw-r--r--,144 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2016:08:18 15:07:03-04:00,,,,4,,,,,,,UseNone,,1.5,,,pdfTeX-1.40.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is MiKTeX-pdfTeX 2.9.4307 (1.40.12),,,,,,,,,,,,,,,,,,,,,,,,,,Curriculum Vitae,,,,,,,,,,,,,,,,,,,,,T. Tam Nguyen Phan: Curriculum Vitae,,False,,,,,,,,,,,,
derivative_sections_in_bittinger.pdf,,,,,,,,,,,,,,,,,,,2021:09:19 22:43:19Z,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:2d8b776e-eb6b-4698-b6ca-fe5698d88855,,,,12.70,2024:04:16 13:18:44-04:00,2024:04:16 13:18:45-04:00,2024:04:16 13:18:45-04:00,derivative_sections_in_bittinger.pdf,-rw-r--r--,1212 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:cbe0892a-59c1-4ff0-a0c0-3ad726a8d9d1,,,,,,,,Yes,,,,,,,,,,,,,,,,2021:09:20 19:08:14-04:00,application/pdf,,2021:09:20 19:08:14-04:00,,,,33,,,,,,,,,1.4,,,iOS Version 14.7.1 (Build 18G82) Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 7.0-c000 79.1357c9e, 2021/07/14-00:39:56        "
dfrwsfinal.pdf,,,,,,Paul Blythe,,,,,,,,,,,,,2004:09:30 12:22:45-04:00,2004:09:30 16:22:45Z,Paul Blythe,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:17:31-04:00,2024:04:16 13:17:32-04:00,2024:04:16 13:17:32-04:00,dfrwsfinal.pdf,-rw-r--r--,601 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,2004:09:30 16:22:45Z,application/pdf,2004:09:30 16:22:45Z,2004:09:30 12:23:04-03:00,,,,12,,,,,,,UseNone,,1.3,,,Acrobat Distiller 5.0.5 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,"Department of Electrical Engineering,",,,,,,,,,,,,,,
