SourceFile,About,ACS_OpenAccess_Stamp,ACS_OpenAccess_Version,AggregationType,AnnotationUsageRights,AppleKeywords,ArchivedFileName,Author,Authors,AuthorsPosition,BlueMatrixColumn,BlueTRC,CaptionWriter,Category,CMMFlags,ColorSpaceData,Comments,Company,Compression,Conformance,ConnectionSpaceIlluminant,Contact,ContactRef,Copyright,CoverDate,CoverDisplayDate,CreateDate,CreationDate,Creator,CreatorContactInfo,CreatorTool,CrossmarkDomainExclusive,CrossMarkDomains,CrossMarkDomains005B1005D,CrossMarkDomains005B2005D,CrossMarkDomains_1_,CrossMarkDomains_2_,CrossmarkMajorVersionDate,Date,DateElement-refinement,DcTitle,Department,DepartmentRef,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Description,Description-en-GB,Description-x-repair,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocChangeCount,DocumentID,DocumentUsageRights,Doi,EIssn,ElsevierWebPDFSpecifications,Encryption,EndingPage,Error,ExifToolVersion,Extracted,ExtraFlags,Figures,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,Flags,Format,FormUsageRights,Fpage,GrayTRC,GreenMatrixColumn,GreenTRC,GTS_PDFXConformance,GTS_PDFXVersion,HasXFA,Headline,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,Identifier,IEEE_Article_ID,IEEE_Issue_ID,IEEE_Publication_ID,InstanceID,ISSN,IssueIdentifier,IssueName,JavJournalArticleVersion,JCALibraryBuild,Journal_article_version,Keywords,Label,Lang,Language,Linearized,LineCount,Lpage,Luminance,MajorVersionDate,Manager,ManifestLinkForm,ManifestReferenceDocumentID,ManifestReferenceInstanceID,Marked,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,MetadataDate,MIMEEncoding,MIMEType,ModDate,Modified,ModifyDate,Newlines,Number,NumPages,OperatingSystem,OriginalDocumentID,Owner,PageCount,PageImage,PageImageFormat,PageImageHeight,PageImagePageNumber,PageImageWidth,PageLayout,PageMode,PageRange,Part,PDFVersion,Physicalheightininches,Physicalwidthininches,PostscriptName,PrimaryPlatform,PrismDoi,PrismVersionIdentifier,Producer,ProfileBlob,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileDescriptionML,ProfileDescriptionML-ar-EG,ProfileDescriptionML-ca-ES,ProfileDescriptionML-cs-CZ,ProfileDescriptionML-da-DK,ProfileDescriptionML-de-DE,ProfileDescriptionML-el-GR,ProfileDescriptionML-es-ES,ProfileDescriptionML-fi-FI,ProfileDescriptionML-fr-FU,ProfileDescriptionML-he-IL,ProfileDescriptionML-hr-HR,ProfileDescriptionML-hu-HU,ProfileDescriptionML-it-IT,ProfileDescriptionML-ja-JP,ProfileDescriptionML-ko-KR,ProfileDescriptionML-nb-NO,ProfileDescriptionML-nl-NL,ProfileDescriptionML-pl-PL,ProfileDescriptionML-pt-BR,ProfileDescriptionML-pt-PO,ProfileDescriptionML-ro-RO,ProfileDescriptionML-ru-RU,ProfileDescriptionML-sk-SK,ProfileDescriptionML-sv-SE,ProfileDescriptionML-th-TH,ProfileDescriptionML-tr-TR,ProfileDescriptionML-uk-UA,ProfileDescriptionML-zh-CN,ProfileDescriptionML-zh-TW,ProfileFileSignature,ProfileID,ProfileVersion,PTEX_Fullbanner,PTEXFullbanner,PublicationDate,PublicationName,Publisher,RedMatrixColumn,RedTRC,RenderingIntent,RenditionClass,Rights,Rights-en-GB,RightsAgent,Robots,Sha1,SignatureUsageRights,SigningAuthority,SigningDate,Size,SlugChecksum,SlugFamily,SlugFontKind,SlugFontSense_12_Checksum,SlugFoundry,SlugKerningChecksum,SlugOutlineFileSize,SlugPostScriptName,SlugVersion,Source,SourceModified,StartingPage,State,Subject,Tables,TaggedPDF,Technology,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailWidth,Title,Title-x-repair,Trapped,Type,URL,UsageTerms,UserAccess,Version,VersionID,VersionIdentifier,VersionRef,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Volume,Warning,WordCount,Words,WPS-ARTICLEDOI,WPS-JOURNALDOI,WPS-PROCLEVEL,XMPToolkit
STEM_Everyone_Undergrad_Cruz_Sara.pdf,,,,,,,,Division of University Communications,,,,,,,,,,University at Buffalo,,,,,,,,,2023:04:27 16:07:47-04:00,,Division of University Communications,,Acrobat PDFMaker 23 for PowerPoint,,,,,,,,,,,,,,,,,Slideshow presentation for 2023 UGrad Winner Sara Cruz,,,,,,,,.,,uuid:32ae9acd-aeca-4218-b170-9d2653749eef,,,,,,,,12.70,2023:04:28 14:18:57.709-04:00,,,2024:04:16 13:26:49-04:00,2024:04:16 13:26:49-04:00,2024:04:16 13:26:49-04:00,STEM_Everyone_Undergrad_Cruz_Sara.pdf,-rw-r--r--,1058 kB,PDF,pdf,,application/pdf,,,,,,,,,,,,,,,,,,,,uuid:d04534cf-5ab4-4a85-9d0b-1b86d4e0e321,,,,,,,,,,EN-US,Yes,,,,,,,,,,,,,,,,,2023:04:27 16:07:58.000-04:00,,application/pdf,,2023:04:28 14:21:35.191-04:00,2023:04:28 14:21:35+01:00,,,18,,,,18,,,,,,SinglePage,,,,1.6,7.5,13.333333333333334,,,,,Adobe PDF Library 23.1.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc41217580ab34bc8d40f03f1df4df1e6a8fe3b8,,,,1056896,,,,,,,,,,,,,,Slideshow presentation for 2023 UGrad Winner Sara Cruz,,Yes,,,,,,STEM for Everyone 2023 Sara Cruz,,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 5.6-c148 79.164050, 2019/10/01-18:03:16        "
stepfeature.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,1999:12:18 07:55:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:51-04:00,2024:04:16 13:26:51-04:00,2024:04:16 13:26:51-04:00,stepfeature.pdf,-rw-r--r--,426 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,application/pdf,,,1999:12:21 14:29:50,,,,,,,22,,,,,,,UseThumbs,,,1.2,,,,,,,Acrobat Distiller Command 3.01 for Solaris 2.3 and later (SPARC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PII: S0166-3615(99)00040-8,,,,,,,,,,,,,,,,,,,,,,
StewardHearnWilkinson2000.pdf,,,,,,,,?,,,,,,,,,,,,,,,,,,,2000:08:10 11:42:43,,Compuscript Ltd.,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:23-04:00,2024:04:16 13:26:23-04:00,2024:04:16 13:26:23-04:00,StewardHearnWilkinson2000.pdf,-rw-r--r--,565 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,2000:08:11 14:31:24,,,,,,,73,,,,,,,UseThumbs,,,1.2,,,,,,,Acrobat Distiller 3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PII: S0001-8686(99)00037-8,,,,,,,,,,,,,,,,,,,,,,
strengths_of_ontologies.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,2009:06:19 20:12:49Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:5003dbb9-1827-420f-a45d-084966789f0e,,,,,,,,12.70,,,,2024:04:16 13:26:23-04:00,2024:04:16 13:26:23-04:00,2024:04:16 13:26:23-04:00,strengths_of_ontologies.pdf,-rw-r--r--,236 kB,PDF,pdf,,application/pdf,,,,,,,,,,,,,,,,,,,,uuid:54813802-a24a-4cb3-93c4-301f693c46b6,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,2015:02:23 14:44:46-05:00,,application/pdf,,,2015:02:23 14:44:46-05:00,,,,,,,15,,,,,,,,,,1.6,,,,,,,Acrobat Distiller 5.0.5 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        "
StuBillPeterRetirement.pdf,,,,,,,,Sargur Srihari,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",,,,,0.9642 1 0.82491,,,,,,2011:08:27 10:54:52Z,,Microsoft Word,,,,,,,,,,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:36-04:00,2024:04:16 13:26:36-04:00,2024:04:16 13:26:36-04:00,StuBillPeterRetirement.pdf,-rw-r--r--,38 kB,PDF,pdf,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,No,,,76.03647 80 87.12462,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,application/pdf,,,2011:08:27 10:54:52Z,,,,,,,3,,,,,,,,,,1.3,,,,Microsoft Corporation,,,Mac OS X 10.6.8 Quartz PDFContext,,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acsp,0,2.1.0,,,,,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,Retirement Speech for Stu,,,,,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,,,,,
sulphate_lyso.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,1998:12:23 12:08:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:27:11-04:00,2024:04:16 13:27:11-04:00,2024:04:16 13:27:11-04:00,sulphate_lyso.pdf,-rw-r--r--,293 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,application/pdf,,,1998:12:24 14:11:44,,,,,,,12,,,,,,,UseThumbs,,,1.2,,,,,,,Acrobat Distiller 3.02 for Power Macintosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PII: S0022-0248(98)00843-4,,,,,,,,,,,,,,,,,,,,,,
SummerOpps.pdf,,,,,,,,University at Buffalo Prehealth Advising,,,,,,,,,,,,,,,,,,,2020:06:22 16:17:34-04:00,,University at Buffalo Prehealth Advising,,Microsoft® Word 2019,,,,,,,,,,,,,,,,,Summer opportunities for prehealth students.,,,,,,,,.,,uuid:03022601-4BB7-4A6F-B8C7-8F9875676EBF,,,,,,,,12.70,,,,2024:04:16 13:27:04-04:00,2024:04:16 13:27:04-04:00,2024:04:16 13:27:04-04:00,SummerOpps.pdf,-rw-r--r--,187 kB,PDF,pdf,,application/pdf,,,,,,,,,,,,,,,,,,,,uuid:547f7920-306d-4d6c-afdb-76b7f56dd41f,,,,,,,"""summer, opportunities, action plan, health care prehealth""",,,en-US,Yes,,,,,,,,,True,,,,,,,,2020:06:23 12:31:43-04:00,,application/pdf,,,2020:06:23 12:31:43-04:00,,,,,,,16,,,,,,,,,,1.7,,,,,,,Microsoft® Word 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"summer, opportunities, action plan, health care prehealth",,Yes,,,,,,Summer Opportunities in Health Care,,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 5.6-c017 91.164374, 2020/03/05-20:41:30        "
Sunovion%20binder.pdf,,,,,,,,"Kenneth S. Koblan, Justine Kent, Seth C. Hopkins, John H. Krystal, Hailong Cheng, Robert Goldman, Antony Loebel",,,,,,,,,,,,,,,,,,,2021:09:27 11:44:13-04:00,,"Kenneth S. Koblan, Justine Kent, Seth C. Hopkins, John H. Krystal, Hailong Cheng, Robert Goldman, Antony Loebel",,Adobe Acrobat Pro DC 15.6.30527,,,,,,,,,,,,,,,,,N Engl J Med 2020.382:1497-1506,,,,,,,,.,,uuid:51af0aed-336e-4501-9b09-a76279a4b424,,,,,,,,12.70,,,,2024:04:16 13:27:10-04:00,2024:04:16 13:27:11-04:00,2024:04:16 13:27:11-04:00,Sunovion%20binder.pdf,-rw-r--r--,4.5 MB,PDF,pdf,,application/pdf,,,,,,,,,,,,,,,,,,,,uuid:3bc8a888-9b9a-41d5-8880-bcf36e97ae24,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,2021:09:27 11:44:13-04:00,,application/pdf,,,2021:09:27 11:44:13-04:00,,,,,,,182,,,,,,,,,,1.7,,,,,,,Adobe Acrobat Pro DC 15.6.30527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N Engl J Med 2020.382:1497-1506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 5.6-c015 84.159810, 2016/09/10-02:41:30        "
Swihart_CurrOpCollIntSci_2003.pdf,uuid:09bc871b-1a10-4352-8233-ec2b537a0b2b,,,,,,,,,,,,,,,,,,,,,,,,,,2003:05:29 08:08:57Z,,,,Compuscript,,,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:41d57cbe-ed89-480b-9f24-2c33585c5aee,,,,,,,,12.70,,,,2024:04:16 13:26:55-04:00,2024:04:16 13:26:55-04:00,2024:04:16 13:26:55-04:00,Swihart_CurrOpCollIntSci_2003.pdf,-rw-r--r--,309 kB,PDF,pdf,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,2007:01:08 14:17:57-05:00,,application/pdf,,,2007:01:08 14:17:57-05:00,,,,,,,7,,,,,,,UseOutlines,,,1.3,,,,,,,Acrobat Distiller 4.0 for Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,doi:10.1016/S1359-0294(03)00007-4,,,,,,,,,,,,,,,,,,,,,,"XMP toolkit 2.9.1-13, framework 1.6"
syllabus,,,,,,,,,,,,,,,,,,,,,,,,,,,2023:11:06 01:05:41Z,,LaTeX with hyperref,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:24-04:00,2024:04:16 13:26:24-04:00,2024:04:16 13:26:24-04:00,syllabus,-rw-r--r--,178 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,application/pdf,,,2023:11:06 01:05:41Z,,,,,,,3,,,,,,,UseOutlines,,,1.5,,,,,,,pdfTeX-1.40.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This is pdfTeX, Version 3.141592653-2.6-1.40.24 (TeX Live 2022) kpathsea version 6.3.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,
syllabus_fall2012,,,,,,,,Albert Titus,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",,,,,0.9642 1 0.82491,,,,,,2012:08:27 14:01:38Z,,Word,,,,,,,,,,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:53-04:00,2024:04:16 13:26:53-04:00,2024:04:16 13:26:53-04:00,syllabus_fall2012,-rw-r--r--,129 kB,PDF,pdf,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,No,,,76.03647 80 87.12462,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,application/pdf,,,2012:08:27 14:01:38Z,,,,,,,2,,,,,,,,,,1.3,,,,Microsoft Corporation,,,Mac OS X 10.8 Quartz PDFContext,,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acsp,0,2.1.0,,,,,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,syllabus_fall2012,,,,,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,,,,,
Syllabus_IE576_S17.pdf,,,,,,,,© Jun Zhuang,,,,,,,,,,,,,,,,,,,2017:02:02 14:13:42-05:00,,LaTeX with package «hyperref»,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:51-04:00,2024:04:16 13:26:51-04:00,2024:04:16 13:26:51-04:00,Syllabus_IE576_S17.pdf,-rw-r--r--,124 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IE 576, Syllabus",,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,2017:02:02 14:13:42-05:00,,,,,,,3,,,,,,,UseOutlines,,,1.5,,,,,,,pdfTeX-1.40.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is MiKTeX-pdfTeX 2.9.4902 (1.40.14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Syllabus,,,,,,,,"IE 576 Syllabus, Spring 2017",,False,,,,,,,,,,,,,,,,,,,,
sylvester1.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,2019:08:17 11:42:30+08:00,,TeX,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:39-04:00,2024:04:16 13:26:39-04:00,2024:04:16 13:26:39-04:00,sylvester1.pdf,-rw-r--r--,432 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,2019:08:17 11:42:30+08:00,,,,,,,31,,,,,,,,,,1.5,,,,,,,MiKTeX pdfTeX-1.40.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is MiKTeX-pdfTeX 2.9.7029 (1.40.20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,
Taberman_et_al_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,2019:07:02 15:59:34+01:00,,,,LaTeX with hyperref package,,,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:135c4283-1dd2-11b2-0a00-000090aae4bf,,,,,,,,12.70,,,,2024:04:16 13:27:11-04:00,2024:04:16 13:27:11-04:00,2024:04:16 13:27:11-04:00,Taberman_et_al_2019.pdf,-rw-r--r--,1728 kB,PDF,pdf,,application/pdf,,,,,,,,,,,,,,,,,,,,uuid:135c4286-1dd2-11b2-0a00-0000c8aae4bf,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,2019:07:02 15:59:41+01:00,,,,,,,15,,,,,,,UseNone,,,1.3,,,,,,,"Acrobat Distiller Server 8.1.0 (Pentium Linux, Built: 2007-09-07); modified using iText 5.0.3 (c) 1T3XT BVBA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 4.0-c320 44.284297, Sun Apr 15 2007 17:19:20"
tapia.pdf,,,,,,,,Quintessenz Verlags-GmbH,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",,,,,0.9642 1 0.82491,,,,,,2014:10:16 13:21:19+02:00,,Quintessenz Verlags-GmbH,,Quintessenz Herstellung,,,,,,,,,,,,,,,,,Quintessenz Journals,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,uuid:15fe1321-f016-d94c-af58-401cbfe090f4,,,,,Standard V2.3 (128-bit),,,12.70,,,,2024:04:16 13:26:01-04:00,2024:04:16 13:26:01-04:00,2024:04:16 13:26:01-04:00,tapia.pdf,-rw-r--r--,188 kB,PDF,pdf,,application/pdf,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",PDF/X-1a:2001,PDF/X-1:2001,,,,,,,,,,,,,uuid:0a4c4c76-74b1-c544-b9ff-abd4bea94a21,,,,,,,,,,,Yes,,,76.03647 80 87.12462,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,2014:10:20 09:54:08-04:00,,application/pdf,,,2014:10:20 09:54:08-04:00,,,,,,,7,,,,,,OneColumn,,,,1.4,,,,Microsoft Corporation,,,Quintessenz Onlineredaktion,,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acsp,0,2.1.0,,,,,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,,,,,,,,Quintessenz Journals,,,Cathode Ray Tube Display,,,,,Quintessenz Journals,,False,,,,"Print, Extract, Print high-res",,1,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,,,,,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        "
Telcordia.pdf,,,,,,,,Sargur Srihari,,,,,,,,,,,,,,,,,,,2008:10:24 16:53:54Z,,Microsoft PowerPoint,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:29-04:00,2024:04:16 13:26:30-04:00,2024:04:16 13:26:30-04:00,Telcordia.pdf,-rw-r--r--,22 MB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,2008:10:24 16:53:54Z,,,,,,,45,,,,,,,,,,1.4,,,,,,,Mac OS X 10.5.4 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Telcordia.ppt,,,,,,,,,,,,,,,,,,,,,,
TH10Ch03.pdf,,,,,,,,james wulf,,,,,,,,,,,,,,,,,,,2010:05:16 12:17:12-04:00,2010:05:16 16:17:12Z,james wulf,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:14-04:00,2024:04:16 13:26:14-04:00,2024:04:16 13:26:14-04:00,TH10Ch03.pdf,-rw-r--r--,4.7 MB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,2010:05:16 16:17:12Z,,application/pdf,2010:05:16 16:17:12Z,,2010:05:16 12:18:21-03:00,,,,,,,59,,,,,,SinglePage,UseNone,,,1.3,,,,,,,Acrobat Distiller 5.0.5 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,No Slide Title,,,,,,,,,,,,,,,,,,,,,,
TH10Ch05.pdf,,,,,,,,User,,,,,,,,,,,,,,,,,,,2010:06:08 16:42:15-04:00,2010:06:08 20:42:15Z,User,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:17-04:00,2024:04:16 13:26:17-04:00,2024:04:16 13:26:17-04:00,TH10Ch05.pdf,-rw-r--r--,320 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,2010:06:08 20:42:15Z,,application/pdf,2010:06:08 20:42:15Z,,2010:06:08 16:42:25-03:00,,,,,,,15,,,,,,SinglePage,UseNone,,,1.3,,,,,,,Acrobat Distiller 5.0.5 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Slide 1,,,,,,,,,,,,,,,,,,,,,,
TH10Set13.pdf,,,,,,,,User,,,,,,,,,,,,,,,,,,,2010:06:21 19:46:35-04:00,2010:06:21 23:46:35Z,User,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:23-04:00,2024:04:16 13:26:23-04:00,2024:04:16 13:26:23-04:00,TH10Set13.pdf,-rw-r--r--,117 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,2010:06:21 23:46:35Z,,application/pdf,2010:06:21 23:46:35Z,,2010:06:21 19:46:38-03:00,,,,,,,4,,,,,,SinglePage,UseNone,,,1.3,,,,,,,Acrobat Distiller 5.0.5 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Slide 1,,,,,,,,,,,,,,,,,,,,,,
tierney,,,,,,,,Tracy Gregg,,,,,,,,,,,,,,,,,,,2002:04:23 14:32:46,,Microsoft Word,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:16-04:00,2024:04:16 13:26:16-04:00,2024:04:16 13:26:16-04:00,tierney,-rw-r--r--,457 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,,,,,,,,3,,,,,,,,,,1.2,,,,,,,Acrobat PDFWriter 4.05  for Power Macintosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
